,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby
26993,2018/1/29 17:00,35.1,26.1,69.41,36.15384615,10.53846154,0,30.14,1020.9,10
26994,2018/1/29 18:00,34,26.1,72.52,29.23076923,10.38461538,0,30.14461538,1020.7,10
26995,2018/1/29 19:00,33.1,25,71.82,42.5,10.91666667,0,30.12923077,1020.1,10
26996,2018/1/29 20:00,32,21,63.45,40,10.14285714,0,30.11307692,1019.5,10
26997,2018/1/29 21:00,32,19,58.27,35,11.16666667,0,30.09692308,1019,10
26998,2018/1/29 22:00,32,17.1,53.7,35.71428571,11.71428571,0,30.07384615,1018.5,10
26999,2018/1/29 23:00,30.9,15.1,51.47,33.33333333,11.55555556,0,30.05615385,1017.3,10
27000,2018/1/30 0:00,30,16,55.52,30,11.33333333,0,30.01076923,1016,10
27001,2018/1/30 1:00,28,17.1,63.19,48,9.4,0.0001,30.00153846,1016.2,8.461538462
27002,2018/1/30 2:00,26.8,18.775,71.6375,36.15384615,10,0.0001,29.99,1015.7,5.1875
27003,2018/1/30 3:00,25.55,19.45,77.41,185.7142857,9,0.01,29.97785714,1015,5.285714286
27004,2018/1/30 4:00,26.1,18,71.04,250,9.538461538,0.0001,29.97076923,1015,7.153846154
27005,2018/1/30 5:00,25.36666667,18.96666667,76.44,264.6666667,8.6,0.0001,29.978,1015.4,2.866666667
27006,2018/1/30 6:00,24.1,20.725,86.7575,172.6666667,7.133333333,0.0091,29.992,1015.7,1.85
27007,2018/1/30 7:00,24.1,21,87.76,258.5714286,6.785714286,0.01,29.98785714,1015.6,2.107142857
27008,2018/1/30 8:00,24.4,19.96666667,83.04333333,350,7.4,0.0001,29.98266667,1015.2,6.333333333
27009,2018/1/30 9:00,28,16,60.25,301.5384615,8.230769231,0.0001,29.96538462,1014.7,9.307692308
27010,2018/1/30 10:00,30,16,55.52,345.3846154,7.153846154,0,29.94923077,1014.1,10
27011,2018/1/30 11:00,32,19,58.27,346.1538462,5.615384615,0,29.92538462,1013.1,10
27012,2018/1/30 12:00,34,19.9,55.88,270,3.846153846,0,29.89307692,1012.1,10
27013,2018/1/30 13:00,36,21.9,56.18,246.1538462,5.307692308,0,29.87307692,1011.6,10
27014,2018/1/30 14:00,35.1,21,56.05,331.6666667,10.75,0,29.87384615,1011.8,10
27015,2018/1/30 15:00,35.1,19,51.47,330.7692308,11.53846154,0,29.88461538,1012.3,10
27016,2018/1/30 16:00,32,19,58.27,326,12.5,0,29.90846154,1013.3,10
27017,2018/1/30 17:00,30,17.1,58.23,323,12.6,0,29.94769231,1014.7,10
27018,2018/1/30 18:00,28,18,65.69,316.3636364,13.36363636,0,29.98769231,1016.2,10
27019,2018/1/30 19:00,25,14,62.5,315,13.625,0,30.02692308,1017.5,10
27020,2018/1/30 20:00,24.55,13.45,62.165,315,12.6,5.00E-05,30.06214286,1018.6,7.714285714
27021,2018/1/30 21:00,21.9,10.9,62.07,324.1666667,10.83333333,0.0001,30.08461538,1019.2,10
27022,2018/1/30 22:00,21,10.9,64.48,323.8461538,10,0,30.09846154,1019.7,10
27023,2018/1/30 23:00,19.9,10,64.91,333.0769231,10.38461538,0,30.11076923,1019.9,10
27024,2018/1/31 0:00,19.9,9,62.07,331.8181818,10.81818182,0,30.1125,1020,10
27025,2018/1/31 1:00,19,9,64.5,326.1538462,9.615384615,0,30.12307692,1020.3,10
27026,2018/1/31 2:00,18.5,8,63.01,325,9,0,30.13583333,1020.9,10
27027,2018/1/31 3:00,18,7,61.52,326.1538462,8.846153846,0,30.15153846,1021.5,10
27028,2018/1/31 4:00,17.1,6.1,61.39,317.5,8.333333333,0,30.16307692,1021.7,10
27029,2018/1/31 5:00,16,6.1,64.39,319.2307692,5.076923077,0,30.17692308,1022.5,10
27030,2018/1/31 6:00,16,5,61.23,223.8461538,2.692307692,0,30.20461538,1023.3,10
27031,2018/1/31 7:00,18,6.1,59.06,146.9230769,2.307692308,0,30.22307692,1024,10
27032,2018/1/31 8:00,21,6.1,51.95,281.8181818,6.333333333,0,30.24692308,1024.5,10
27033,2018/1/31 9:00,25,5,41.76,322.3076923,6.153846154,0,30.24692308,1024.3,10
27034,2018/1/31 10:00,26.1,5,39.9,302.7272727,5,0,30.22384615,1023.3,10
27035,2018/1/31 11:00,28.9,5,35.55,239.2307692,4.076923077,0,30.19538462,1022.5,10
27036,2018/1/31 12:00,30,5,33.99,223.3333333,5.307692308,0,30.16307692,1021,10
27037,2018/1/31 13:00,30.9,5,32.78,257.6923077,4.384615385,0,30.13,1020.1,10
27038,2018/1/31 14:00,32,5,31.35,213.0769231,6.384615385,0,30.11461538,1019.8,10
27039,2018/1/31 15:00,30.9,5,32.78,201.6666667,9.333333333,0,30.1025,1019.5,10
27040,2018/1/31 16:00,30,6.1,35.75,190,9.153846154,0,30.08615385,1018.9,10
27041,2018/1/31 17:00,28.9,12.9,50.7,185.3846154,10.76923077,0,30.06,1017.8,10
27042,2018/1/31 18:00,28,10,46.25,185.3846154,11.07692308,0,30.05461538,1017.9,10
27043,2018/1/31 19:00,27,12,52.68,177.6923077,12.30769231,0,30.02,1016.5,10
27044,2018/1/31 20:00,28,16,60.25,183.8461538,11.69230769,0,30.01076923,1016.4,10
27045,2018/1/31 21:00,28.9,16,58.06,203.0769231,10.30769231,0,30.03384615,1017.3,10
27046,2018/1/31 22:00,28.9,18,63.31,194.1666667,9.083333333,0,30.03076923,1016.9,10
27047,2018/1/31 23:00,30,19,63.18,196.9230769,8.153846154,0,30.03,1017.2,10
27048,2018/2/1 0:00,28.43333333,20.1,70.65,213.8461538,11.61538462,0.0001,30.02933333,1016.8,6.233333333
27049,2018/2/1 1:00,27,24.1,88.65,210,8.153846154,0.019090909,30.02,1016.7,5.160714286
27050,2018/2/1 2:00,28,23,81.25,195.3846154,6.769230769,0,30.02,1016.5,10
27051,2018/2/1 3:00,28,23,81.25,186.9230769,4.846153846,0,30.01461538,1016.5,10
27052,2018/2/1 4:00,28,21.9,77.57,174.6153846,5.384615385,0,30.00307692,1016,10
27053,2018/2/1 5:00,30,21,68.81,180.7692308,7.307692308,0,29.98923077,1015.8,10
27054,2018/2/1 6:00,30,21,68.81,182.3076923,6,0,29.99384615,1015.6,10
27055,2018/2/1 7:00,30.9,21.9,68.91,179.1666667,6.416666667,0,29.98166667,1015.3,10
27056,2018/2/1 8:00,32,23,69.04,171.5384615,6.076923077,0,29.96923077,1014.6,10
27057,2018/2/1 9:00,34,25,69.28,183.0769231,7.692307692,0,29.96692308,1014.7,10
27058,2018/2/1 10:00,35.1,25,66.31,192.3076923,7.846153846,0,29.96230769,1014.6,10
27059,2018/2/1 11:00,37,25,61.5,201.5384615,8.692307692,0,29.94384615,1014,10
27060,2018/2/1 12:00,39.9,26.1,57.47,196.1538462,7.846153846,0,29.90923077,1012.4,10
27061,2018/2/1 13:00,43,26.1,50.98,197.5,7.769230769,0,29.88769231,1012.1,10
27062,2018/2/1 14:00,44.1,26.1,48.88,196.9230769,8.230769231,0,29.88076923,1011.9,10
27063,2018/2/1 15:00,41,26.1,55.07,174.6153846,9.538461538,0,29.87538462,1011.8,10
27064,2018/2/1 16:00,39.9,26.1,57.47,177.6923077,9.307692308,0,29.88461538,1012.4,10
27065,2018/2/1 17:00,39,27,61.78,179.2307692,9.769230769,0.0001,29.89384615,1012.3,10
27066,2018/2/1 18:00,37.9,28.9,69.73,182.3076923,8.615384615,0.0001,29.89384615,1012.6,10
27067,2018/2/1 19:00,36,32,85.23,189.2307692,8.923076923,0.01,29.89692308,1012.4,10
27068,2018/2/1 20:00,36,33.1,89.09,187.6923077,8.230769231,0.01,29.89,1012.3,9.769230769
27069,2018/2/1 21:00,35.1,34,95.71,176.9230769,5.923076923,0.016363636,29.87846154,1011.6,7.769230769
27070,2018/2/1 22:00,34.73333333,33.7,95.96,168,4.933333333,0.015,29.85066667,1010.5,5.933333333
27071,2018/2/1 23:00,34,33.1,96.46,173.5714286,4.428571429,0.037142857,29.83214286,1010,2.571428571
27072,2018/2/2 0:00,33.55,33.1,98.23,165.7142857,5.357142857,0.026923077,29.80428571,1008.9,2.357142857
27073,2018/2/2 1:00,33.1,33.1,100,171.3333333,3.2,0.019292857,29.77533333,1008.6,1.933333333
27074,2018/2/2 2:00,33.1,33.1,100,176.1538462,3,0.0525,29.76461538,1008.1,1.596153846
27075,2018/2/2 3:00,33.1,30,88.23,303.3333333,9.444444444,0.01,29.77384615,1008.5,2
27076,2018/2/2 4:00,31.26666667,25.06666667,77.55,323.0769231,12.46153846,0.016675,29.79428571,1009.2,3.071428571
27077,2018/2/2 5:00,28.9,21,71.96,320,10.6,0.0001,29.82083333,1010.6,9.166666667
27078,2018/2/2 6:00,27,18,68.45,327.2727273,11,0.0001,29.85692308,1011.9,9.846153846
27079,2018/2/2 7:00,25,14,62.5,335,13,0,29.88384615,1012.7,10
27080,2018/2/2 8:00,23,10.9,59.26,321.4285714,13.85714286,0,29.91538462,1013.7,10
27081,2018/2/2 9:00,24.1,9,51.98,317.5,14.25,0,29.93461538,1014.5,10
27082,2018/2/2 10:00,24.1,10,54.36,324,15.5,0,29.95153846,1014.4,10
27083,2018/2/2 11:00,25,10,52.36,314,15.6,0,29.95384615,1014.4,10
27084,2018/2/2 12:00,25,9,50.07,322.5,15.75,0,29.94769231,1014.2,10
27085,2018/2/2 13:00,24.1,8.1,49.92,310,15.71428571,0,29.95,1014.3,10
27086,2018/2/2 14:00,23,8.1,52.27,310,16.83333333,0,29.96615385,1015.3,10
27087,2018/2/2 15:00,21.9,3.9,45.22,312.2222222,14.88888889,0,30.01461538,1017.1,10
27088,2018/2/2 16:00,18,1.9,48.68,316.25,14.375,0,30.05923077,1018.6,10
27089,2018/2/2 17:00,15.1,0,50.51,310,23,0,30.10153846,1020.1,10
27090,2018/2/2 18:00,14,-0.9,50.8,306.25,16.125,0,30.14769231,1021.7,10
27091,2018/2/2 19:00,12.9,-0.9,53.32,305,16.5,0,30.19461538,1023.2,10
27092,2018/2/2 20:00,12.9,-0.9,53.32,316,11.9,0,30.22538462,1024.2,10
27093,2018/2/2 21:00,12.9,-0.9,53.32,315,10.1,0,30.24923077,1024.7,10
27094,2018/2/2 22:00,12,-0.9,55.48,320,7.923076923,0,30.26076923,1025.1,10
27095,2018/2/2 23:00,12,0,57.88,309.2307692,7.923076923,0,30.27230769,1025.3,10
27096,2018/2/3 0:00,12,0,57.88,193.8461538,2.769230769,0,30.27923077,1025.7,10
27097,2018/2/3 1:00,12,-0.9,55.48,293.6363636,6.909090909,0,30.29076923,1026.1,10
27098,2018/2/3 2:00,10.9,-2,55.3,302,8.8,0,30.30230769,1026.5,10
27099,2018/2/3 3:00,10,0,63.26,264.6153846,5,0,30.31692308,1027.1,10
27100,2018/2/3 4:00,10,1,66.29,236.9230769,4,0,30.33615385,1027.9,10
27101,2018/2/3 5:00,10,1,66.29,191.5384615,5.384615385,0,30.35076923,1028.2,10
27102,2018/2/3 6:00,10,1,66.29,200.7692308,7.230769231,0,30.35923077,1028.5,10
27103,2018/2/3 7:00,10.9,1.9,66.41,207.6923077,7.307692308,0,30.36923077,1028.8,10
27104,2018/2/3 8:00,15.1,3,58.08,211.6666667,8.75,0,30.38,1029.2,10
27105,2018/2/3 9:00,19,5,53.8,223.3333333,10.91666667,0,30.37538462,1028.7,10
27106,2018/2/3 10:00,21.9,5,47.56,225.3846154,9.615384615,0,30.37846154,1029.1,10
27107,2018/2/3 11:00,24.1,6.1,45.59,205.3846154,9.769230769,0,30.36230769,1028,10
27108,2018/2/3 12:00,26.1,6.1,41.95,214.6153846,10.23076923,0,30.32846154,1027,10
27109,2018/2/3 13:00,28,6.1,38.79,229.2307692,10.53846154,0,30.31307692,1026.5,10
27110,2018/2/3 14:00,27,6.1,40.42,227.5,10.58333333,0,30.30230769,1026.3,10
27111,2018/2/3 15:00,28,6.1,38.79,231.5384615,9.923076923,0,30.30153846,1026.2,10
27112,2018/2/3 16:00,27,5,38.44,217.6923077,9.153846154,0,30.30307692,1026.5,10
27113,2018/2/3 17:00,25,7,45.75,213.0769231,6.538461538,0,30.32,1027.2,10
27114,2018/2/3 18:00,24.1,9,51.98,184.6153846,7.538461538,0,30.33153846,1027.4,10
27115,2018/2/3 19:00,25,9,50.07,182.3076923,8.538461538,0,30.33153846,1027.5,10
27116,2018/2/3 20:00,24.1,10.9,56.59,173.8461538,7.923076923,0,30.33076923,1027.2,10
27117,2018/2/3 21:00,25,10.9,54.5,187.6923077,8.384615385,0,30.32384615,1027.2,10
27118,2018/2/3 22:00,24.1,10.9,56.59,184.6153846,5.846153846,0,30.32692308,1027.3,10
27119,2018/2/3 23:00,25,12,57.23,180.7692308,6.538461538,0,30.32307692,1027.1,9.769230769
27120,2018/2/4 0:00,26.1,12.9,56.89,182.3076923,6.846153846,0,30.31923077,1026.8,10
27121,2018/2/4 1:00,28,12.9,52.61,185.8333333,10.33333333,0,30.30615385,1026.3,10
27122,2018/2/4 2:00,28,12.9,52.61,186.1538462,10,0,30.29461538,1025.8,10
27123,2018/2/4 3:00,28,14,55.21,185.3846154,9.692307692,0,30.27538462,1025.2,10
27124,2018/2/4 4:00,28.9,15.1,55.83,193.0769231,9.769230769,0,30.26538462,1025,10
27125,2018/2/4 5:00,30.9,16,53.53,199.0909091,10.63636364,0,30.26692308,1024.8,10
27126,2018/2/4 6:00,30.9,19,60.92,190.9090909,10.81818182,0,30.25,1024.4,10
27127,2018/2/4 7:00,32,19.9,60.55,191.8181818,10.54545455,0,30.24909091,1024.7,10
27128,2018/2/4 8:00,33.1,21.9,63.06,184.5454545,8.909090909,0,30.25181818,1024.2,10
27129,2018/2/4 9:00,35.1,24.1,63.86,192.3076923,7.461538462,0,30.23846154,1024.2,10
27130,2018/2/4 10:00,37.9,25,59.36,191.5384615,8.692307692,0,30.21846154,1023.2,10
27131,2018/2/4 11:00,39.9,24.1,52.88,191.6666667,10.58333333,0,30.18076923,1021.3,10
27132,2018/2/4 12:00,42.1,26.1,52.78,191.5384615,7.769230769,0,30.12307692,1019.3,10
27133,2018/2/4 13:00,42.1,27.5,56,188.5714286,7.928571429,0,30.06428571,1017.6,10
27134,2018/2/4 14:00,42.1,30.9,64.24,203.0769231,4.615384615,0.0001,30.02230769,1016.4,10
27135,2018/2/4 15:00,39,35.1,85.76,142.3076923,2.461538462,0.01,29.99538462,1015.5,9.384615385
27136,2018/2/4 16:00,37,36,96.13,128.4615385,2.538461538,0.031818182,29.96846154,1014.4,5.769230769
27137,2018/2/4 17:00,37,36,96.13,78,2.933333333,0.01,29.91266667,1012.7,7.8
27138,2018/2/4 18:00,36,36,100,152,2.6,0.030007143,29.88533333,1011.5,3.2
27139,2018/2/4 19:00,36,36,100,70.66666667,1.066666667,0.043333333,29.84266667,1010.2,2.633333333
27140,2018/2/4 20:00,36,35.55,98.245,176.9230769,2.153846154,0.058461538,29.79846154,1008.7,2.423076923
27141,2018/2/4 21:00,36.75,36.25,98.065,103.75,3.4375,0.09,29.75,1007,1.984375
27142,2018/2/4 22:00,36.975,36.725,99.0325,152.6666667,5.133333333,0.088,29.70125,1005.4,2.34375
27143,2018/2/4 23:00,37.08,37.08,100,34.70588235,6.294117647,0.078125,29.63764706,1002.8,2.794117647
27144,2018/2/5 0:00,37.325,37.1,99.13,295,8.571428571,0.0001,29.586,1001.7,2.7
27145,2018/2/5 1:00,37.9,37,96.52,346.6666667,7.933333333,0.00604,29.56533333,1000.7,9
27146,2018/2/5 2:00,35.1,35.1,100,111.5384615,1.923076923,0,29.54461538,1000.5,10
27147,2018/2/5 3:00,36,35.1,96.49,257.6923077,4.846153846,0,29.56307692,1001.8,8.153846154
27148,2018/2/5 4:00,37.45,34.1,87.585,325.7142857,8.285714286,0,29.59071429,1002.6,10
27149,2018/2/5 5:00,36,30.9,81.53,220,3.538461538,0,29.62615385,1003.9,10
27150,2018/2/5 6:00,36.66666667,30.6,78.48666667,312.3076923,7,0,29.66933333,1005.2,10
27151,2018/2/5 7:00,37,28.9,72.24,312.8571429,11,0,29.71076923,1007,10
27152,2018/2/5 8:00,34,21,58.56,317.1428571,17.28571429,0,29.79076923,1009.8,10
27153,2018/2/5 9:00,33.1,19,55.75,317.5,14.625,0,29.85692308,1011.8,10
27154,2018/2/5 10:00,30,15.1,53.38,315,16.75,0,29.92166667,1014,10
27155,2018/2/5 11:00,30,12.9,48.48,302.5,15.75,0,29.95692308,1014.9,10
27156,2018/2/5 12:00,30.9,9,39.29,307.1428571,16.57142857,0,29.98923077,1016.1,10
27157,2018/2/5 13:00,30.9,9,39.29,307.5,16.5,0,30.00846154,1016.5,10
27158,2018/2/5 14:00,30,3.9,32.32,317.5,17.25,0,30.04538462,1018,10
27159,2018/2/5 15:00,28.9,3.9,33.8,308.5714286,14.57142857,0,30.07307692,1018.8,10
27160,2018/2/5 16:00,26.1,3,36.39,315.7142857,12.28571429,0,30.10538462,1019.8,10
27161,2018/2/5 17:00,24.1,1.9,37.58,302.5,12.16666667,0,30.14230769,1021.2,10
27162,2018/2/5 18:00,23,1,37.74,300,14,0,30.17692308,1022.6,10
27163,2018/2/5 19:00,21,1,41.07,253.6363636,7.272727273,0,30.22461538,1023.9,10
27164,2018/2/5 20:00,21,3,45.06,282.5,6.5,0,30.24923077,1025,10
27165,2018/2/5 21:00,19.9,3,47.22,332.3076923,7.538461538,0,30.26846154,1025.5,10
27166,2018/2/5 22:00,19,5,53.8,69.23076923,3.230769231,0,30.27923077,1025.8,10
27167,2018/2/5 23:00,18,5,56.16,108.4615385,1.076923077,0,30.28307692,1025.9,10
27168,2018/2/6 0:00,17.1,8.1,67.22,32.30769231,0.461538462,0,30.29923077,1026.3,10
27169,2018/2/6 1:00,17.1,10,73.2,86.15384615,1,0,30.30076923,1026.6,10
27170,2018/2/6 2:00,19,10,67.46,43.84615385,0.461538462,0,30.30153846,1026,10
27171,2018/2/6 3:00,19,10.9,70.22,108.4615385,1.615384615,0,30.28846154,1026.1,10
27172,2018/2/6 4:00,19,10,67.46,44.61538462,1,0,30.29153846,1025.9,10
27173,2018/2/6 5:00,19,10.9,70.22,134.6153846,3.230769231,0,30.29461538,1026.3,10
27174,2018/2/6 6:00,19.9,10.9,67.57,196.9230769,3.384615385,0,30.31615385,1027.2,10
27175,2018/2/6 7:00,21,10,61.95,210.7692308,4.538461538,0,30.35307692,1028.5,10
27176,2018/2/6 8:00,21.9,12.45,66.5,189.2857143,5.928571429,0.0001,30.37928571,1029.1,7.357142857
27177,2018/2/6 9:00,21.45,18.5,88.185,198.5714286,4.642857143,0.01,30.38142857,1029.1,1.910714286
27178,2018/2/6 10:00,23.55,18.5,80.8,162.8571429,4.142857143,0.0001,30.38785714,1029.1,8
27179,2018/2/6 11:00,27,19,71.45,195.8333333,5.25,0,30.36833333,1028.5,10
27180,2018/2/6 12:00,30,19.9,65.66,201.5384615,5.923076923,0,30.34769231,1027.6,10
27181,2018/2/6 13:00,30.9,19.9,63.31,209.2307692,6.230769231,0,30.32461538,1027,10
27182,2018/2/6 14:00,32,18,55.82,214.6153846,5.307692308,0,30.32,1026.9,10
27183,2018/2/6 15:00,34,16,47.25,213.0769231,5,0,30.32923077,1027.3,10
27184,2018/2/6 16:00,30.9,17.1,56.14,206.1538462,4.307692308,0,30.34461538,1028.3,10
27185,2018/2/6 17:00,30.9,16,53.53,96.92307692,1.692307692,0,30.38230769,1029.5,10
27186,2018/2/6 18:00,28,17.1,63.19,286.9230769,4,0,30.41230769,1030.6,10
27187,2018/2/6 19:00,28,17.1,63.19,283.8461538,4.230769231,0,30.44307692,1031.5,10
27188,2018/2/6 20:00,24.1,17.1,74.27,274.6153846,3.153846154,0,30.47769231,1032.7,10
27189,2018/2/6 21:00,26.1,17.1,68.34,333.0769231,6.923076923,0,30.50307692,1033.3,10
27190,2018/2/6 22:00,24.1,16,70.81,320,5.769230769,0,30.50846154,1033.3,10
27191,2018/2/6 23:00,24.1,16,70.81,318.4615385,3.923076923,0,30.51230769,1033.6,10
27192,2018/2/7 0:00,21,15.1,77.59,190.7692308,2.923076923,0,30.51846154,1033.7,10
27193,2018/2/7 1:00,19.9,15.1,81.3,193.0769231,2.076923077,0,30.52923077,1034.1,10
27194,2018/2/7 2:00,19,14,80.52,11.53846154,1.461538462,0,30.51769231,1033.8,10
27195,2018/2/7 3:00,17.1,14,87.38,24.61538462,0.230769231,0,30.52230769,1033.8,10
27196,2018/2/7 4:00,18,15.1,88.2,104.6153846,0.923076923,0,30.50846154,1033.1,10
27197,2018/2/7 5:00,19,14,80.52,113.0769231,2.230769231,0,30.49538462,1032.7,10
27198,2018/2/7 6:00,19,15.1,84.49,250.7692308,3.846153846,0,30.48538462,1032.5,10
27199,2018/2/7 7:00,21,16,80.69,143.0769231,4.692307692,0,30.47615385,1032.1,10
27200,2018/2/7 8:00,21.9,17.1,81.46,123.8461538,6.076923077,0,30.43846154,1030.4,10
27201,2018/2/7 9:00,23,17.55,79.31,340.7142857,4.571428571,0.0001,30.40785714,1029.8,6.178571429
27202,2018/2/7 10:00,21.9,19.45,90.13,254.2857143,5.857142857,0.018571429,30.36785714,1027.9,1.25
27203,2018/2/7 11:00,22.63333333,19.9,89.08666667,260.6666667,5.133333333,0.046,30.29666667,1025,0.683333333
27204,2018/2/7 12:00,23,20.45,89.8,347.1428571,4.214285714,0.057692308,30.22428571,1022.8,1.232142857
27205,2018/2/7 13:00,24.675,21.55,87.725,342.6666667,4.733333333,0.023076923,30.152,1020.8,3.066666667
27206,2018/2/7 14:00,25.66666667,23.73333333,92.25333333,230.7142857,3.733333333,0.041428571,30.094,1018.4,3.666666667
27207,2018/2/7 15:00,27,25,92.05,139.2857143,4.142857143,0.046428571,30.01214286,1015.5,3.071428571
27208,2018/2/7 16:00,27,26.1,96.35,221.5384615,3.285714286,0.027142857,29.93214286,1012.8,3.928571429
27209,2018/2/7 17:00,27.5,26.55,96.16,234.2857143,4.214285714,0.017692308,29.86785714,1011.4,4.607142857
27210,2018/2/7 18:00,29.45,28,94.265,183.5714286,5,0.02401,29.87928571,1012.3,4.428571429
27211,2018/2/7 19:00,30.06666667,29.1,96.17666667,40,5.266666667,0.009166667,29.88333333,1012.6,6
27212,2018/2/7 20:00,30.9,30,96.41,225,4.285714286,0.025392308,29.90642857,1013.5,5.142857143
27213,2018/2/7 21:00,31.63333333,29.63333333,92.57,85.83333333,1.666666667,0.0001,29.93866667,1014.5,7.333333333
27214,2018/2/7 22:00,30,23,74.87,320,18,0.0001,29.98615385,1016.3,9.846153846
27215,2018/2/7 23:00,28,21.9,77.57,316.6666667,10.66666667,0,30.04,1018.1,10
27216,2018/2/8 0:00,27.5,20,73.06,327.1428571,9.857142857,0,30.07357143,1018.7,10
27217,2018/2/8 1:00,26.1,19,74.16,320,6.666666667,0,30.08769231,1019.4,10
27218,2018/2/8 2:00,25,18,74.36,328.4615385,6.846153846,0,30.11153846,1020.3,10
27219,2018/2/8 3:00,23,17.1,77.77,317.5,7.875,0,30.13153846,1021.1,10
27220,2018/2/8 4:00,23,16,74.15,330,9.6,0,30.15923077,1021.7,10
27221,2018/2/8 5:00,21.9,15.1,74.69,320,10,0,30.17692308,1022.5,10
27222,2018/2/8 6:00,19.9,12.9,73.83,231.6666667,4.428571429,0,30.22461538,1024.4,10
27223,2018/2/8 7:00,19,12,73.73,263.0769231,4.076923077,0,30.26923077,1025.7,10
27224,2018/2/8 8:00,23,15.1,71.3,0,0,0,30.30153846,1026.4,10
27225,2018/2/8 9:00,24.1,16,70.81,345.3846154,4.538461538,0,30.31,1026.5,10
27226,2018/2/8 10:00,26.1,16,65.16,262.3076923,5.307692308,0,30.31769231,1026.8,10
27227,2018/2/8 11:00,27,16,62.78,334.2857143,6,0,30.31615385,1026.6,10
27228,2018/2/8 12:00,27,16,62.78,316,6.2,0,30.30461538,1026.3,10
27229,2018/2/8 13:00,28,17.1,63.19,301.8181818,7.545454545,0,30.29230769,1026,10
27230,2018/2/8 14:00,28,16,60.25,315,8.5,0,30.27923077,1025.5,10
27231,2018/2/8 15:00,27,16,62.78,299,7.8,0,30.28384615,1025.9,10
27232,2018/2/8 16:00,26.1,15.1,62.65,312.3076923,7,0,30.29538462,1026.3,10
27233,2018/2/8 17:00,23,15.1,71.3,296.9230769,5.307692308,0,30.32307692,1027.4,10
27234,2018/2/8 18:00,24.1,16,70.81,86.15384615,1.384615385,0,30.34846154,1028.1,10
27235,2018/2/8 19:00,24.1,18,77.21,224.6153846,3.307692308,0,30.36615385,1028.9,10
27236,2018/2/8 20:00,24.33333333,18.83333333,79.34666667,240,6.533333333,6.67E-05,30.39066667,1029.6,5.633333333
27237,2018/2/8 21:00,21,18,87.97,218.4615385,4.153846154,0.0001,30.39307692,1029.6,9.461538462
27238,2018/2/8 22:00,19,17.1,92.15,249.2307692,4.846153846,0,30.41384615,1030.2,10
27239,2018/2/8 23:00,19,17.1,92.15,231.5384615,3.846153846,0,30.43076923,1031,10
27240,2018/2/9 0:00,16,15.1,96.16,100,1.153846154,0,30.42615385,1030.6,10
27241,2018/2/9 1:00,16,12.9,87.32,267.6923077,4.538461538,0,30.44461538,1031.5,10
27242,2018/2/9 2:00,14,12,91.57,266.9230769,5,0,30.46307692,1032.1,10
27243,2018/2/9 3:00,14,10.9,87.2,281.5384615,4.076923077,0,30.48,1032.6,10
27244,2018/2/9 4:00,15.1,10.9,83.11,80,0.923076923,0,30.50230769,1033.5,10
27245,2018/2/9 5:00,12,9,87.48,87.69230769,1.769230769,0,30.50538462,1033.1,10
27246,2018/2/9 6:00,10.9,9,91.86,0,0,0,30.50923077,1033.4,10
27247,2018/2/9 7:00,12,9,87.48,144.6153846,1.923076923,0,30.53307692,1034.7,10
27248,2018/2/9 8:00,18,15.1,88.2,0,0,0,30.54692308,1034.9,10
27249,2018/2/9 9:00,21.9,18,84.68,40.76923077,0.692307692,0,30.56384615,1035.2,10
27250,2018/2/9 10:00,26.1,18,71.04,6.923076923,0.230769231,0,30.56307692,1034.9,10
27251,2018/2/9 11:00,27,18,68.45,114.6153846,2.615384615,0,30.54076923,1034.1,10
27252,2018/2/9 12:00,28.9,17.1,60.9,220.7692308,6.461538462,0,30.51384615,1033.4,10
27253,2018/2/9 13:00,28.9,18,63.31,190,8.1,0,30.49461538,1032.8,10
27254,2018/2/9 14:00,28.9,19,66.08,203.0769231,8.461538462,0,30.47923077,1032.2,10
27255,2018/2/9 15:00,28.9,19.9,68.67,212.3076923,7.461538462,0.0001,30.47076923,1032,9.230769231
27256,2018/2/9 16:00,28,21.9,77.57,205.3846154,7,0.0001,30.47615385,1032.2,5.230769231
27257,2018/2/9 17:00,27,23.73333333,87.32,182,7.333333333,0.0078,30.464,1031.8,2.7
27258,2018/2/9 18:00,27,23,84.66,165.3846154,7.076923077,0.0001,30.45538462,1031.6,6.153846154
27259,2018/2/9 19:00,27,23,84.66,180,6.857142857,0,30.46357143,1031.8,9
27260,2018/2/9 20:00,27,23,84.66,190.7692308,5.538461538,0,30.45076923,1031.3,9.692307692
27261,2018/2/9 21:00,27,23,84.66,180.7692308,4.923076923,0,30.43384615,1030.7,9
27262,2018/2/9 22:00,28.2,24.45,85.63,192.1428571,4.214285714,0,30.41357143,1029.7,9
27263,2018/2/9 23:00,28.2,24.45,85.63,181.4285714,5.571428571,0,30.38714286,1029.1,8.571428571
27264,2018/2/10 0:00,28,25,88.33,187.1428571,4.5,0,30.37928571,1028.7,8.785714286
27265,2018/2/10 1:00,28.65,24.9,85.66,169.2857143,4.142857143,0,30.36214286,1028.3,8.714285714
27266,2018/2/10 2:00,30,26.1,85.21,196.1538462,3.923076923,0,30.34769231,1027.5,8.923076923
27267,2018/2/10 3:00,28.9,26.55,90.805,178.5714286,2.357142857,0,30.32642857,1027,8.428571429
